13757,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Corporate Strategy,3,,2,,2
13758,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Competitive Strategy,3,,2,,2
13759,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Business Case Writing,3,,2,,2
13760,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Product Development,1,3,2,,2
13761,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Project Management,1,4,2,,2
13762,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Program Management ,3,,2,,2
13763,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Financial Analysis (DCF, NPV, ROI, Cost Benefit Analysis, Market Research)",1,4,2,,2
13764,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Sensitivity Analysis,1,3,2,,2
13765,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Go to Market (GTM Strategy, Outreach, RFP Response, SOW writing, Relationship Mgmt., Salesforce)",3,,2,,2
13766,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Orals Experience,1,3,2,,2
13767,119,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Recruiting,3,,2,,2
13768,119,CORE CONSULTING,1,Functional Experience,Public Speaking,3,,2,,2
13769,119,CORE CONSULTING,1,Functional Experience,Product Management ,3,,2,,2
13770,119,CORE CONSULTING,1,Functional Experience,Sales & Marketing,3,,2,,2
13771,119,CORE CONSULTING,1,Functional Experience,Project Management,3,,2,,2
13772,119,CORE CONSULTING,1,Functional Experience,Dev Ops,3,,2,,2
13773,119,CORE CONSULTING,1,Functional Experience,Finance,1,5,2,,2
13774,119,CORE CONSULTING,1,Functional Experience,Operations,1,3,2,,2
13775,119,CORE CONSULTING,1,Functional Experience,HR,3,,2,,2
13776,119,CORE CONSULTING,1,Functional Experience,Supply Chain & Inventory Management,1,3,2,,2
13777,119,CORE CONSULTING,1,Industry Vertical Experience,High Tech,1,3,2,,2
13778,119,CORE CONSULTING,1,Industry Vertical Experience,Financial Services,1,3,2,,2
13779,119,CORE CONSULTING,1,Industry Vertical Experience,Communications / Telecom,3,,2,,2
13780,119,CORE CONSULTING,1,Industry Vertical Experience,Retail,1,4,2,,2
13781,119,CORE CONSULTING,1,Industry Vertical Experience,Healthcare & Life Sciences,3,,2,,2
13782,119,CORE CONSULTING,1,Industry Vertical Experience,Media & Entertainment,1,3,2,,2
13783,119,CORE CONSULTING,1,Industry Vertical Experience,Manufacturing,1,4,2,,2
13784,119,CORE CONSULTING,1,Industry Vertical Experience,PubSec,1,3,2,,2
13785,119,CORE CONSULTING,1,Education,MBA,3,,2,,2
13786,119,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
13787,119,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
13788,119,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
13789,119,PROGRAM MANAGEMENT,3,General,PMO,1,4,2,,2
13790,119,PROGRAM MANAGEMENT,3,General,Cross functional delivery management,1,4,2,,2
13791,119,PROGRAM MANAGEMENT,3,General,Organizational structure definition,1,4,2,,2
13792,119,PROGRAM MANAGEMENT,3,General,Process definition and improvement,1,3,2,,2
13793,119,PROGRAM MANAGEMENT,3,General,Risk management,1,4,2,,2
13794,119,PROGRAM MANAGEMENT,3,General,Communications management,1,3,2,,2
13795,119,PROGRAM MANAGEMENT,3,General,Project Management Structure ,3,,2,,2
13796,119,PROGRAM MANAGEMENT,3,General,Program Documentation and Planning,1,3,2,,2
13797,119,PROGRAM MANAGEMENT,3,General,Technical Project Management,1,4,2,,2
13798,119,PROGRAM MANAGEMENT,3,General,RFP Development and Execution,3,,2,,2
13799,119,PROGRAM MANAGEMENT,3,General,Budget Management ,3,,2,,2
13800,119,PROGRAM MANAGEMENT,3,Execution Experience ,Kanban method,3,,2,,2
13801,119,PROGRAM MANAGEMENT,3,Execution Experience ,Waterfall,3,,2,,2
13802,119,PROGRAM MANAGEMENT,3,Execution Experience ,Water-gile (hybrid),3,,2,,2
13803,119,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (delivery role),3,,2,,2
13804,119,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (leadership role),1,3,2,,2
13805,119,PROGRAM MANAGEMENT,3,Execution Experience ,<OTHER HERE>,3,,2,,2
13806,119,PROGRAM MANAGEMENT,3,Project Management Suites,VersionOne,3,,2,,2
13807,119,PROGRAM MANAGEMENT,3,Project Management Suites,Microsoft Project,3,,2,,2
13808,119,PROGRAM MANAGEMENT,3,Project Management Suites,JIRA,1,3,2,,2
13809,119,PROGRAM MANAGEMENT,3,Certifications,PMP / Project Management Professional,3,,2,,2
13810,119,PROGRAM MANAGEMENT,3,Certifications,PMI - ACP,3,,2,,2
13811,119,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,3,,2,,2
13812,119,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,3,,2,,2
13813,119,Product Management ,1,General Tools ,Rally ,3,,2,,2
13814,119,Product Management ,1,General Tools ,Slack,1,3,2,,2
13815,119,Product Management ,1,General Tools ,Asana,3,,2,,2
13816,119,Product Management ,1,General Tools ,Trello ,1,3,2,,2
13817,119,Product Management ,1,General Tools ,<OTHER HERE>,3,,2,,2
13818,119,Product Management ,1,Certifications ,SAFe Product Manager/Product Owner certification,3,,2,,2
13819,119,Product Management ,1,Certifications ,SAFe Agilest,3,,2,,2
13820,119,Product Management ,1,Certifications ,PMI - ACP,3,,2,,2
13821,119,Product Management ,1,Certifications ,Certified Scrum Master/Product Owner,3,,2,,2
13822,119,Product Management ,1,Certifications ,Certified Scrum Professional,3,,2,,2
13823,119,Product Management ,1,Certifications ,Professional Scrum Master/Product Owner,3,,2,,2
13824,119,Product Management ,1,Certifications ,<OTHER HERE>,3,,2,,2
13825,119,Product Management ,1,Certifications ,<OTHER HERE>,3,,2,,2
13826,119,Product Management ,3,General / UX Design,General,1,3,2,,2
13827,119,Product Management ,3,General / UX Design,General,2,1,2,,2
13828,119,Product Management ,3,General / UX Design,General,3,,2,,2
13829,119,Product Management ,3,General / UX Design,General,3,,2,,2
13830,119,Product Management ,3,General / UX Design,General,3,,2,,2
13831,119,Product Management ,3,General / UX Design,UX Design,3,,2,,2
13832,119,Product Management ,3,General / UX Design,UX Design,3,,2,,2
13833,119,Product Management ,3,General / UX Design,UX Design,3,,2,,2
13834,119,Product Management ,3,General / UX Design,UX Design,3,,2,,2
13835,119,Product Management ,3,Strategy & Execution,Product strategy,3,,2,,2
13836,119,Product Management ,3,Strategy & Execution,KPI definition,1,3,2,,2
13837,119,Product Management ,3,Strategy & Execution,Requirements definition,1,3,2,,2
13838,119,Product Management ,3,Strategy & Execution,Requirements prioritization,1,3,2,,2
13839,119,Product Management ,3,Strategy & Execution,Road-mapping,3,,2,,2
13840,119,Product Management ,3,Strategy & Execution,Backlog refinement,1,3,2,,2
13841,119,Product Management ,3,Strategy & Execution,Business Case Creation and Budget Management,3,,2,,2
13842,119,DIGITAL ENABLEMENT,4,MarTech,Analytics,2,1,2,,2
13843,119,DIGITAL ENABLEMENT,4,MarTech,Content Management Systems,3,,2,,2
13844,119,DIGITAL ENABLEMENT,4,MarTech,A/B & Multi-Variate Testing,3,,2,,2
13845,119,DIGITAL ENABLEMENT,4,MarTech,Personalization & Targeting Engines,3,,2,,2
13846,119,DIGITAL ENABLEMENT,4,MarTech,Digital Asset Management,3,,2,,2
13847,119,DIGITAL ENABLEMENT,4,MarTech,E-Mail / Marketing Automation Platforms,3,,2,,2
13848,119,DIGITAL ENABLEMENT,4,MarTech,Data Management Platforms (DMP),3,,2,,2
13849,119,DIGITAL ENABLEMENT,4,MarTech,Social Marketing Platforms,3,,2,,2
13850,119,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
13851,119,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
13852,119,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
13853,119,DIGITAL ENABLEMENT,4,e-Commerce,Core E-Commerce Platforms,3,,2,,2
13854,119,DIGITAL ENABLEMENT,4,e-Commerce,Subscription Engines,3,,2,,2
13855,119,DIGITAL ENABLEMENT,4,e-Commerce,Product Information Management (PIM),3,,2,,2
13856,119,DIGITAL ENABLEMENT,4,e-Commerce,Search Engine,3,,2,,2
13857,119,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
13858,119,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
13859,119,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
13860,119,DIGITAL ENABLEMENT,4,CRM,CRM,3,,2,,2
13861,119,DIGITAL ENABLEMENT,4,ERP,ERP,1,4,2,,2
13862,119,DIGITAL ENABLEMENT,4,Cloud,Cloud,3,,2,,2
13863,119,DIGITAL ENABLEMENT,4,Mobile,Native,3,,2,,2
13864,119,DIGITAL ENABLEMENT,4,Mobile,Hybrid,3,,2,,2
13865,119,DIGITAL ENABLEMENT,2,General,Platform Architecture Design & Definition,3,,2,,2
13866,119,DIGITAL ENABLEMENT,2,General,Platform Evaluation & Selection,3,,2,,2
13867,119,DIGITAL ENABLEMENT,2,General,Enterprise Architecture Design & Definition,1,3,2,,2
13868,119,DIGITAL ENABLEMENT,2,General,Buy vs. Build Assessments,3,,2,,2
13869,119,DIGITAL ENABLEMENT,2,General,Functional Architecture Design & Definition,3,,2,,2
13870,119,DIGITAL ENABLEMENT,2,General,Technical Integration Design & Implementation,3,,2,,2
13871,119,DIGITAL ENABLEMENT,2,General,Technical Specification Documentation,3,,2,,2
13872,119,DIGITAL ENABLEMENT,2,General,Java / J2EE Development,3,,2,,2
13873,119,DIGITAL ENABLEMENT,2,General,C# / .Net Development,3,,2,,2
13874,119,DIGITAL ENABLEMENT,2,General,Scripting Technologies (Specify),3,,2,,2
13875,119,DIGITAL ENABLEMENT,2,General,"Mobile App Development (Hybrid/Native, Specify)",3,,2,,2
13876,119,DIGITAL ENABLEMENT,2,General,E-Commerce Catalog Design & Definition,1,3,2,,2
13877,119,DIGITAL ENABLEMENT,2,General,End-to-End Testing,1,3,2,,2
13878,119,DIGITAL ENABLEMENT,2,General,Performance Testing,3,,2,,2
13879,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Percolate (Campaign Planning),3,,2,,2
13880,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Sprinklr (Campaign Planning),3,,2,,2
13881,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Adobe Analytics (Campaign Optimization),3,,2,,2
13882,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Tableau (Campaign Optimization),3,,2,,2
13883,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Pardot (Campaign Optimization),3,,2,,2
13884,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Salesforce (Leads),3,,2,,2
13885,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Marketo (Leads /Campaign Planning),3,,2,,2
13886,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Hubspot (Leads),3,,2,,2
13887,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,SugarCRM (Leads),3,,2,,2
13888,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Brightedge (SEO/SEM),3,,2,,2
13889,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,MOZ (SEO/SEM),3,,2,,2
13890,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Facebook Advertising/Engagement (Social),3,,2,,2
13891,119,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Twitter Advertising/Engagement (Social),3,,2,,2
13892,119,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Campaign planning campaign execution,3,,2,,2
13893,119,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Lead management,3,,2,,2
13894,119,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Order management Fulfillment,3,,2,,2
13895,119,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,SEO/SEM,3,,2,,2
13896,119,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Social,3,,2,,2
13897,119,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Display,3,,2,,2
13898,119,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Email marketing,3,,2,,2
13899,119,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Multi-channel marketing,3,,2,,2
13900,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Data Strategy,1,4,2,0,2
13901,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Corporate Strategy,1,3,2,2,2
13902,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Competitive Strategy,1,4,2,3,2
13903,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Business Case Writing,1,3,2,0,2
13904,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Product Development,2,3,2,1,2
13905,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Project Management,1,4,2,1,2
13906,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Program Management ,1,4,2,2,2
13907,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Financial Analysis (DCF, NPV, ROI, Cost Benefit Analysis, Market Research)",1,5,2,3,2
13908,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Sensitivity Analysis,2,3,2,2,2
13909,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership","Go to Market (GTM Strategy, Outreach, RFP Response, SOW writing, Relationship Mgmt., Salesforce)",1,4,2,3,2
13910,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Orals Experience,1,3,2,2,2
13911,120,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Recruiting,1,3,2,2,2
13912,120,CORE CONSULTING,1,Functional Experience,Public Speaking,1,4,2,3,2
13913,120,CORE CONSULTING,1,Functional Experience,Product Management ,2,1,2,1,2
13914,120,CORE CONSULTING,1,Functional Experience,Sales & Marketing,1,4,2,3,2
13915,120,CORE CONSULTING,1,Functional Experience,Project Management,1,4,2,2,2
13916,120,CORE CONSULTING,1,Functional Experience,Dev Ops,2,3,2,2,2
13917,120,CORE CONSULTING,1,Functional Experience,Finance,1,4,2,2,2
13918,120,CORE CONSULTING,1,Functional Experience,Operations,1,3,2,2,2
13919,120,CORE CONSULTING,1,Functional Experience,HR,2,1,2,0,2
13920,120,CORE CONSULTING,1,Functional Experience,Supply Chain & Inventory Management,2,1,2,1,2
13921,120,CORE CONSULTING,1,Industry Vertical Experience,High Tech,1,4,2,3,2
13922,120,CORE CONSULTING,1,Industry Vertical Experience,Financial Services,2,1,2,1,2
13923,120,CORE CONSULTING,1,Industry Vertical Experience,Communications / Telecom,1,3,2,1,2
13924,120,CORE CONSULTING,1,Industry Vertical Experience,Retail,1,3,2,2,2
13925,120,CORE CONSULTING,1,Industry Vertical Experience,Healthcare & Life Sciences,2,,2,1,2
13926,120,CORE CONSULTING,1,Industry Vertical Experience,Media & Entertainment,2,,2,1,2
13927,120,CORE CONSULTING,1,Industry Vertical Experience,Manufacturing,1,4,2,2,2
13928,120,CORE CONSULTING,1,Industry Vertical Experience,PubSec,1,3,2,0,2
13929,120,CORE CONSULTING,1,Education,MBA,3,,1,,2
13930,120,CORE CONSULTING,1,Education,Bachelor of Science - Mechanical Engineering ,3,,2,,2
13931,120,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
13932,120,CORE CONSULTING,1,Education,<OTHER HERE>,3,,2,,2
13933,120,PROGRAM MANAGEMENT,3,General,PMO,1,4,2,2,2
13934,120,PROGRAM MANAGEMENT,3,General,Cross functional delivery management,1,4,2,2,2
13935,120,PROGRAM MANAGEMENT,3,General,Organizational structure definition,1,,2,2,2
13936,120,PROGRAM MANAGEMENT,3,General,Process definition and improvement,1,4,2,2,2
13937,120,PROGRAM MANAGEMENT,3,General,Risk management,2,3,2,2,2
13938,120,PROGRAM MANAGEMENT,3,General,Communications management,1,4,2,2,2
13939,120,PROGRAM MANAGEMENT,3,General,Project Management Structure ,1,4,2,2,2
13940,120,PROGRAM MANAGEMENT,3,General,Program Documentation and Planning,1,4,2,2,2
13941,120,PROGRAM MANAGEMENT,3,General,Technical Project Management,1,,2,2,2
13942,120,PROGRAM MANAGEMENT,3,General,RFP Development and Execution,1,4,2,2,2
13943,120,PROGRAM MANAGEMENT,3,General,Budget Management ,1,4,2,2,2
13944,120,PROGRAM MANAGEMENT,3,Execution Experience ,Kanban method,2,,2,2,2
13945,120,PROGRAM MANAGEMENT,3,Execution Experience ,Waterfall,1,,2,2,2
13946,120,PROGRAM MANAGEMENT,3,Execution Experience ,Water-gile (hybrid),2,,2,2,2
13947,120,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (delivery role),2,,2,2,2
13948,120,PROGRAM MANAGEMENT,3,Execution Experience ,Offshore Delivery Model Experience (leadership role),2,,2,2,2
13949,120,PROGRAM MANAGEMENT,3,Execution Experience ,<OTHER HERE>,3,,2,2,2
13950,120,PROGRAM MANAGEMENT,3,Project Management Suites,VersionOne,3,,2,,2
13951,120,PROGRAM MANAGEMENT,3,Project Management Suites,Microsoft Project,3,,2,,2
13952,120,PROGRAM MANAGEMENT,3,Project Management Suites,JIRA,3,,2,,2
13953,120,PROGRAM MANAGEMENT,3,Certifications,PMP / Project Management Professional,3,,2,,2
13954,120,PROGRAM MANAGEMENT,3,Certifications,PMI - ACP,3,,2,,2
13955,120,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,3,,2,,2
13956,120,PROGRAM MANAGEMENT,3,Certifications,<OTHER HERE>,3,,2,,2
13957,120,Product Management ,1,General Tools ,Rally ,3,,2,,2
13958,120,Product Management ,1,General Tools ,Slack,1,4,2,,2
13959,120,Product Management ,1,General Tools ,Asana,1,4,2,,2
13960,120,Product Management ,1,General Tools ,Trello ,1,4,2,,2
13961,120,Product Management ,1,General Tools ,<OTHER HERE>,3,,2,,2
13962,120,Product Management ,1,Certifications ,SAFe Product Manager/Product Owner certification,2,,2,,2
13963,120,Product Management ,1,Certifications ,SAFe Agilest,2,,2,,2
13964,120,Product Management ,1,Certifications ,PMI - ACP,2,,2,,2
13965,120,Product Management ,1,Certifications ,Certified Scrum Master/Product Owner,2,,2,,2
13966,120,Product Management ,1,Certifications ,Certified Scrum Professional,2,,2,,2
13967,120,Product Management ,1,Certifications ,Professional Scrum Master/Product Owner,2,,2,,2
13968,120,Product Management ,1,Certifications ,<OTHER HERE>,3,,2,,2
13969,120,Product Management ,1,Certifications ,<OTHER HERE>,3,,2,,2
13970,120,Product Management ,3,General / UX Design,General,3,,2,,2
13971,120,Product Management ,3,General / UX Design,General,3,,2,,2
13972,120,Product Management ,3,General / UX Design,General,3,,2,,2
13973,120,Product Management ,3,General / UX Design,General,3,,2,,2
13974,120,Product Management ,3,General / UX Design,General,3,,2,,2
13975,120,Product Management ,3,General / UX Design,UX Design,3,,2,,2
13976,120,Product Management ,3,General / UX Design,UX Design,3,,2,,2
13977,120,Product Management ,3,General / UX Design,UX Design,3,,2,,2
13978,120,Product Management ,3,General / UX Design,UX Design,3,,2,,2
13979,120,Product Management ,3,Strategy & Execution,Product strategy,2,3,2,1,2
13980,120,Product Management ,3,Strategy & Execution,KPI definition,1,3,2,2,2
13981,120,Product Management ,3,Strategy & Execution,Requirements definition,1,3,2,1,2
13982,120,Product Management ,3,Strategy & Execution,Requirements prioritization,1,3,2,1,2
13983,120,Product Management ,3,Strategy & Execution,Road-mapping,1,3,2,1,2
13984,120,Product Management ,3,Strategy & Execution,Backlog refinement,1,3,2,1,2
13985,120,Product Management ,3,Strategy & Execution,Business Case Creation and Budget Management,1,3,2,1,2
13986,120,DIGITAL ENABLEMENT,4,MarTech,Analytics,1,1,2,1,2
13987,120,DIGITAL ENABLEMENT,4,MarTech,Content Management Systems,3,1,2,1,2
13988,120,DIGITAL ENABLEMENT,4,MarTech,A/B & Multi-Variate Testing,3,1,2,1,2
13989,120,DIGITAL ENABLEMENT,4,MarTech,Personalization & Targeting Engines,3,1,2,1,2
13990,120,DIGITAL ENABLEMENT,4,MarTech,Digital Asset Management,3,1,2,1,2
13991,120,DIGITAL ENABLEMENT,4,MarTech,E-Mail / Marketing Automation Platforms,3,1,2,1,2
13992,120,DIGITAL ENABLEMENT,4,MarTech,Data Management Platforms (DMP),3,1,2,1,2
13993,120,DIGITAL ENABLEMENT,4,MarTech,Social Marketing Platforms,3,,2,,2
13994,120,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
13995,120,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
13996,120,DIGITAL ENABLEMENT,4,MarTech,<OTHER HERE>,3,,2,,2
13997,120,DIGITAL ENABLEMENT,4,e-Commerce,Core E-Commerce Platforms,3,,2,,2
13998,120,DIGITAL ENABLEMENT,4,e-Commerce,Subscription Engines,3,,2,,2
13999,120,DIGITAL ENABLEMENT,4,e-Commerce,Product Information Management (PIM),3,,2,,2
14000,120,DIGITAL ENABLEMENT,4,e-Commerce,Search Engine,3,,2,,2
14001,120,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14002,120,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14003,120,DIGITAL ENABLEMENT,4,e-Commerce,<OTHER HERE>,3,,2,,2
14004,120,DIGITAL ENABLEMENT,4,CRM,CRM,1,4,2,3,2
14005,120,DIGITAL ENABLEMENT,4,ERP,ERP,2,3,2,2,2
14006,120,DIGITAL ENABLEMENT,4,Cloud,Cloud,1,3,2,3,2
14007,120,DIGITAL ENABLEMENT,4,Mobile,Native,1,3,2,3,2
14008,120,DIGITAL ENABLEMENT,4,Mobile,Hybrid,1,3,2,3,2
14009,120,DIGITAL ENABLEMENT,2,General,Platform Architecture Design & Definition,3,1,2,1,2
14010,120,DIGITAL ENABLEMENT,2,General,Platform Evaluation & Selection,3,1,2,1,2
14011,120,DIGITAL ENABLEMENT,2,General,Enterprise Architecture Design & Definition,3,1,2,1,2
14012,120,DIGITAL ENABLEMENT,2,General,Buy vs. Build Assessments,3,1,2,1,2
14013,120,DIGITAL ENABLEMENT,2,General,Functional Architecture Design & Definition,3,1,2,1,2
14014,120,DIGITAL ENABLEMENT,2,General,Technical Integration Design & Implementation,3,1,2,1,2
14015,120,DIGITAL ENABLEMENT,2,General,Technical Specification Documentation,3,1,2,1,2
14016,120,DIGITAL ENABLEMENT,2,General,Java / J2EE Development,3,1,2,1,2
14017,120,DIGITAL ENABLEMENT,2,General,C# / .Net Development,3,1,2,1,2
14018,120,DIGITAL ENABLEMENT,2,General,Scripting Technologies (Specify),3,1,2,1,2
14019,120,DIGITAL ENABLEMENT,2,General,"Mobile App Development (Hybrid/Native, Specify)",3,1,2,1,2
14020,120,DIGITAL ENABLEMENT,2,General,E-Commerce Catalog Design & Definition,3,1,2,1,2
14021,120,DIGITAL ENABLEMENT,2,General,End-to-End Testing,3,1,2,1,2
14022,120,DIGITAL ENABLEMENT,2,General,Performance Testing,3,1,2,1,2
14023,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Percolate (Campaign Planning),3,1,2,1,2
14024,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Sprinklr (Campaign Planning),3,1,2,1,2
14025,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Adobe Analytics (Campaign Optimization),3,1,2,1,2
14026,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Tableau (Campaign Optimization),3,1,2,1,2
14027,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Pardot (Campaign Optimization),3,1,2,1,2
14028,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Salesforce (Leads),3,1,2,1,2
14029,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Marketo (Leads /Campaign Planning),3,1,2,1,2
14030,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Hubspot (Leads),3,1,2,1,2
14031,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,SugarCRM (Leads),3,1,2,1,2
14032,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Brightedge (SEO/SEM),3,1,2,1,2
14033,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,MOZ (SEO/SEM),3,1,2,1,2
14034,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Facebook Advertising/Engagement (Social),3,1,2,1,2
14035,120,DIGITAL ENGAGEMENT & OPERATIONS,1,DIGITAL ENGAGEMENT & OPERATIONS,Twitter Advertising/Engagement (Social),3,1,2,1,2
14036,120,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Campaign planning campaign execution,3,1,2,1,2
14037,120,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Lead management,3,1,2,1,2
14038,120,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Order management Fulfillment,3,1,2,1,2
14039,120,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,SEO/SEM,3,1,2,1,2
14040,120,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Social,3,1,2,1,2
14041,120,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Display,3,1,2,1,2
14042,120,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Email marketing,3,1,2,1,2
14043,120,DIGITAL ENGAGEMENT & OPERATIONS,3,DIGITAL ENGAGEMENT & OPERATIONS,Multi-channel marketing,3,1,2,1,2
14044,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Data Strategy,2,4,2,2,2
14045,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Corporate Strategy,1,4,2,3,2
14046,121,CORE CONSULTING,1,"Core Consulting, Finance, Leadership",Competitive Strategy,1,4,2,3,2
