id;emp_id;core_competency;tool_capability;category;skill;experience;level;certification;learning_interest;community
1926;47;CORE CONSULTING;1;Project Management Suites;VersionOne;3;;2;No;1
1927;47;CORE CONSULTING;1;Project Management Suites;MicrosoftProject;1;PROFICIENT;2;No;1
1928;47;CORE CONSULTING;1;Project Management Suites;JIRA;1;ADVANCED;2;No;1
1929;47;CORE CONSULTING;2;Project Management;PMP / Project Management Professional;1;MASTERY;1;No;1
1930;47;CORE CONSULTING;2;Project Management;CSM / Certified Scrum Master;1;MASTERY;1;No;1
1931;47;CORE CONSULTING;2;Project Management;Kanban method;1;MASTERY;2;No;1
1932;47;CORE CONSULTING;2;Project Management;Offshore Delivery Model Experience (delivery role);1;ADVANCED;2;No;1
1933;47;CORE CONSULTING;2;Project Management;Offshore Delivery Model Experience (leadership role);1;ADVANCED;2;No;1
1934;47;CORE CONSULTING;2;Project Management;Project Effort Estimation;1;ADVANCED;2;No;1
1935;47;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Data Strategy;3;;2;No;1
1936;47;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Corporate Strategy;3;;2;No;1
1937;47;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Competitive Strategy;2;PROFICIENT;2;No;1
1938;47;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Business Case Writing;2;PROFICIENT;2;No;1
1939;47;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Product Development;1;MASTERY;2;No;1
1940;47;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Financial Analysis (DCF NPV ROI Cost Benefit Analysis Market Research);3;;2;No;1
1941;47;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Sensative Analysis;3;;2;No;1
1942;47;CORE CONSULTING;2;Project Management;Go to Market (GTM Strategy Outreach RFP Response SOW writing Relationship Mgmt Salesforce);1;ADVANCED;2;No;1
1943;47;CORE CONSULTING;2;Project Management;Oral Experience;3;;2;No;1
1944;47;CORE CONSULTING;2;Project Management;Recruiting;1;PROFICIENT;2;No;1
1945;47;CORE CONSULTING;2;Project Management;Public Speaking;3;;2;No;1
1946;47;CORE CONSULTING;2;Functional Experience;Product Management;1;MASTERY;2;No;1
1947;47;CORE CONSULTING;2;Functional Experience;Sales & Marketing;3;;2;No;1
1948;47;CORE CONSULTING;2;Functional Experience;Dev Ops;1;MASTERY;2;No;1
1949;47;CORE CONSULTING;2;Functional Experience;Finance;3;;2;No;1
1950;47;CORE CONSULTING;2;Functional Experience;Operations;3;;2;No;1
1951;47;CORE CONSULTING;2;Functional Experience;HR;3;;2;No;1
1952;47;CORE CONSULTING;2;Functional Experience;Supply Chain & Inventory Management;1;PROFICIENT;2;No;1
1953;47;CORE CONSULTING;2;Industry Vertical Experience;High Tech;1;MASTERY;2;No;1
1954;47;CORE CONSULTING;2;Industry Vertical Experience;Financial Services;3;;2;No;1
1955;47;CORE CONSULTING;2;Industry Vertical Experience;Internal;3;;2;No;1
1956;47;CORE CONSULTING;2;Industry Vertical Experience;Communications;3;;2;No;1
1957;47;CORE CONSULTING;2;Industry Vertical Experience;Retail;3;;2;No;1
1958;47;CORE CONSULTING;2;Industry Vertical Experience;Healthcare & Life Sciences;3;;2;No;1
1959;47;CORE CONSULTING;2;Industry Vertical Experience;Media & Entertainment;3;;2;No;1
1960;47;CORE CONSULTING;2;Industry Vertical Experience;Manufacturing;1;MASTERY;2;No;1
1961;47;CORE CONSULTING;2;Industry Vertical Experience;PubSec;3;;2;No;1
1962;47;CORE CONSULTING;2;Education;MBA;3;;2;Yes;1
1963;47;CORE CONSULTING;2;Education;MS IS / Masters of Science in Information Systems;3;;2;No;1
1964;47;CORE CONSULTING;2;Education;MS Data Science;3;;2;Yes;1
1965;47;CORE CONSULTING;2;Education;SAS Certificate in Business Analytics;3;;2;Yes;1
1966;47;DATA VISUALIZATION;1;Data Visualization tools;Pentaho;3;;2;No;1
1967;47;DATA VISUALIZATION;1;Data Visualization tools;Qlik Sense;3;;2;No;1
1968;47;DATA VISUALIZATION;1;Data Visualization tools;QlikView;3;;2;No;1
1969;47;DATA VISUALIZATION;1;Data Visualization tools;Tableau;1;PROFICIENT;2;No;1
1970;47;DATA VISUALIZATION;1;Data Visualization tools;Microstrategy;3;;2;No;1
1971;47;DATA VISUALIZATION;1;Data Visualization tools;Power BI;1;ADVANCED;2;No;1
1972;47;DATA VISUALIZATION;1;Data Visualization tools;Birst;3;;2;No;1
1973;47;DATA VISUALIZATION;1;Data Visualization tools;Tibco Spotfire;3;;2;No;1
1974;47;DATA VISUALIZATION;1;Data Visualization tools;Alteryx;3;;2;No;1
1975;47;DATA VISUALIZATION;1;Data Visualization tools;Neo4j;3;;2;No;1
1976;47;DATA VISUALIZATION;1;OLAP & Operational Reporting, Dashboarding tools;IBM Cognos;3;;2;No;1
1977;47;DATA VISUALIZATION;1;OLAP & Operational Reporting, Dashboarding tools;OBIEE;3;;2;No;1
1978;47;DATA VISUALIZATION;1;OLAP & Operational Reporting, Dashboarding tools;SAP BOBJ;3;;2;No;1
1979;47;DATA VISUALIZATION;1;OLAP & Operational Reporting, Dashboarding tools;SSRS;3;;2;No;1
1980;47;DATA VISUALIZATION;2;Data Visualization;Financial Reporting;3;;2;No;1
1981;47;DATA VISUALIZATION;2;Data Visualization;Operational Reporting;3;;2;No;1
1982;47;DATA VISUALIZATION;2;Data Visualization;Customer Analytics;1;PROFICIENT;2;No;1
1983;47;DATA VISUALIZATION;2;Data Visualization;Consumer Analytics;1;PROFICIENT;2;No;1
1984;47;DATA VISUALIZATION;2;Data Visualization;Interactive Visualization;1;ADVANCED;2;No;1
1985;47;DATA VISUALIZATION;2;Data Visualization;Insight Driven Organization;3;;2;No;1
1986;47;DATA VISUALIZATION;2;Data Visualization;Guided Analytics;3;;2;No;1
1987;47;DATA VISUALIZATION;2;Data Visualization;Data Visualization;1;ADVANCED;2;No;1
1988;47;DATA VISUALIZATION;2;Data Visualization;OLAP;3;;2;No;1
1989;47;DATA VISUALIZATION;2;Data Visualization;Measure and Metric Definition;1;ADVANCED;2;No;1
1990;47;DATA VISUALIZATION;2;Data Visualization;Requirement Gathering;1;MASTERY;2;No;1
1991;47;DATA VISUALIZATION;2;Data Visualization;Self-Service BI / Self-Service Business Intelligence;1;PROFICIENT;2;No;1
1992;47;DATA VISUALIZATION;2;Data Visualization;Unstructured Data Analysis;3;;2;No;1
1993;47;DATA VISUALIZATION;2;Data Visualization;Geospatial Analytics;3;;2;No;1
1994;47;DATA VISUALIZATION;2;Data Visualization;GIS;3;;2;No;1
1995;47;DATA INTEGRATION;1;Data Integration tools;Informatica Powercenter;3;;2;No;1
1996;47;DATA INTEGRATION;1;Data Integration tools;Informatica Cloud;3;;2;No;1
1997;47;DATA INTEGRATION;1;Data Integration tools;IBM DataStage;3;;2;No;1
1998;47;DATA INTEGRATION;1;Data Integration tools;ODI / Oracle Data Integrator;3;;2;No;1
1999;47;DATA INTEGRATION;1;Data Integration tools;Talend;3;;2;No;1
2000;47;DATA INTEGRATION;1;Data Integration tools;SAP BODI;3;;2;No;1
2001;47;DATA INTEGRATION;1;Data Integration tools;T-SQL;1;PROFICIENT;2;No;1
2002;47;DATA INTEGRATION;1;Data Integration tools;SSIS;3;;2;No;1
2003;47;DATA INTEGRATION;1;Data Integration tools;SAS;3;;2;No;1
2004;47;DATA INTEGRATION;1;Data Integration tools;Information Builders;3;;2;No;1
2005;47;DATA INTEGRATION;1;Data Integration tools;Kafka;3;;2;No;1
2006;47;DATA INTEGRATION;1;Data Integration tools;Ab Initio;3;;2;No;1
2007;47;DATA INTEGRATION;1;Data Warehousing platforms;Snowflake;3;;2;Yes;1
2008;47;DATA INTEGRATION;1;Data Warehousing platforms;RedShift;3;;2;Yes;1
2009;47;DATA INTEGRATION;1;Data Warehousing platforms;Netezza;3;;2;No;1
2010;47;DATA INTEGRATION;1;Data Warehousing platforms;Postgres;3;;2;No;1
2011;47;DATA INTEGRATION;1;Data Warehousing platforms;Cloudera;3;;2;No;1
2012;47;DATA INTEGRATION;1;Data Warehousing platforms;Teradata;1;PROFICIENT;2;No;1
2013;47;DATA INTEGRATION;1;Data Warehousing platforms;Amazon Kenesis;3;;2;Yes;1
2014;47;DATA INTEGRATION;1;Data Warehousing platforms;Amazon Athena;3;;2;Yes;1
2015;47;DATA INTEGRATION;1;Data Warehousing platforms;Amazon Data Pipeline;3;;2;Yes;1
2016;47;DATA INTEGRATION;1;Data Modeling tools;CA ERWin;3;;2;No;1
2017;47;DATA INTEGRATION;1;NoSQL tools;NewSQL;3;;2;No;1
2018;47;DATA INTEGRATION;1;NoSQL tools;NoSql;3;;2;Yes;1
2019;47;DATA INTEGRATION;1;NoSQL tools;MongoDB;3;;2;Yes;1
2020;47;DATA INTEGRATION;1;NoSQL tools;Neo4j;3;;2;No;1
2021;47;DATA INTEGRATION;1;NoSQL tools;Cassandra;3;;2;No;1
2022;47;DATA INTEGRATION;1;NoSQL tools;DynamoDB;3;;2;No;1
2023;47;DATA INTEGRATION;1;Big Data tools;Hadoop;3;;2;Yes;1
2024;47;DATA INTEGRATION;1;Big Data tools;HIVE;1;BASIC;2;Yes;1
2025;47;DATA INTEGRATION;1;Big Data tools;Microsoft Cosmos;3;;2;No;1
2026;47;DATA INTEGRATION;1;Big Data tools;Amazon EMR;3;;2;Yes;1
2027;47;DATA INTEGRATION;1;Big Data tools;Google Cloud BigTable;3;;2;Yes;1
2028;47;DATA INTEGRATION;1;Big Data tools;Google Cloud BigQuery;3;;2;Yes;1
2029;47;DATA INTEGRATION;1;Big Data tools;Splunk;3;;2;No;1
2030;47;DATA INTEGRATION;1;Big Data tools;Spark;3;;2;Yes;1
2031;47;DATA INTEGRATION;1;IoT tools;AWS IoT;3;;2;Yes;1
2032;47;DATA INTEGRATION;1;IoT tools;AWS GreenGrass;3;;2;Yes;1
2033;47;DATA INTEGRATION;1;OLTP Databases;Microsoft SQL;1;ADVANCED;2;No;1
2034;47;DATA INTEGRATION;1;OLTP Databases;Oracle;3;;2;No;1
2035;47;DATA INTEGRATION;1;OLTP Databases;MySQL;1;BASIC;2;No;1
2036;47;DATA INTEGRATION;1;OLTP Databases;Google Cloud SQL;3;;2;Yes;1
2037;47;DATA INTEGRATION;1;OLTP Databases;DB2;3;;2;No;1
2038;47;DATA INTEGRATION;2;Data Integration;Master Data Management / MDM;3;;2;No;1
2039;47;DATA INTEGRATION;2;Data Integration;Data Quality Management / DQM;3;;2;No;1
2040;47;DATA INTEGRATION;2;Data Integration;Data Quality Analysis;3;;2;No;1
2041;47;DATA INTEGRATION;2;Data Integration;Data Profiling;3;;2;No;1
2042;47;DATA INTEGRATION;2;Data Integration;Data Integration;3;;2;No;1
2043;47;DATA INTEGRATION;2;Data Integration;Data Governance;3;;2;No;1
2044;47;DATA INTEGRATION;2;Data Integration;Dimensional Data Modeling (Star Schemas EDWs);3;;2;No;1
2045;47;DATA INTEGRATION;2;Data Integration;Relational Modeling / ERDs / Entity Relationship Diagram / OLTP modeling;3;;2;No;1
2046;47;DATA INTEGRATION;2;Data Integration;Conceptual Data Modeling;3;;2;No;1
2047;47;DATA INTEGRATION;2;Data Integration;Logical Data Modeling;3;;2;No;1
2048;47;DATA INTEGRATION;2;Data Integration;IoT;3;;2;No;1
2049;47;DATA INTEGRATION;2;Data Integration;Telematics;3;;2;No;1
2050;47;DATA INTEGRATION;2;Data Integration;OLTP;3;;2;No;1
2051;47;DATA INTEGRATION;2;Data Integration;KPI Strategy;3;;2;No;1
2052;47;DATA INTEGRATION;2;Data Integration;Data Acquisition;3;;2;No;1
2053;47;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Kinesis;3;;2;No;1
2054;47;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Lex;3;;2;No;1
2055;47;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Polly;3;;2;No;1
2056;47;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Rekognition;3;;2;No;1
2057;47;ADVANCED ANALYTICS;1;Advanced Analytics;AWS Deep Learning;3;;2;No;1
2058;47;ADVANCED ANALYTICS;1;Advanced Analytics;Amazon Machine Learning;3;;2;Yes;1
2059;47;ADVANCED ANALYTICS;1;Advanced Analytics;Google Cloud DataLab;3;;2;No;1
2060;47;ADVANCED ANALYTICS;1;Advanced Analytics;Google Cloud Tensorflow;3;;2;No;1
2061;47;ADVANCED ANALYTICS;1;Advanced Analytics;Google Cloud Machine Learning;3;;2;Yes;1
2062;47;ADVANCED ANALYTICS;1;Advanced Analytics;Google Cloud Natural Language API;3;;2;No;1
2063;47;ADVANCED ANALYTICS;1;Advanced Analytics;IBM Watson;3;;2;Yes;1
2064;47;ADVANCED ANALYTICS;1;Advanced Analytics;@Risk;3;;2;No;1
2065;47;ADVANCED ANALYTICS;1;Advanced Analytics;R;2;BASIC;2;Yes;1
2066;47;ADVANCED ANALYTICS;1;Advanced Analytics;Python;3;;2;Yes;1
2067;47;ADVANCED ANALYTICS;1;Advanced Analytics;SAS;3;;2;No;1
2068;47;ADVANCED ANALYTICS;1;Advanced Analytics;SSAS;3;;2;No;1
2069;47;ADVANCED ANALYTICS;1;Advanced Analytics;Matlab;2;INTRODUCTORY;2;No;1
2070;47;ADVANCED ANALYTICS;1;Advanced Analytics;SAS Enterprise Miner;3;;2;No;1
2071;47;ADVANCED ANALYTICS;1;Advanced Analytics;Frontline Risk Solver;3;;2;No;1
2072;47;ADVANCED ANALYTICS;2;Advanced Analytics;Simulation Modeling;3;;2;No;1
2073;47;ADVANCED ANALYTICS;2;Advanced Analytics;Optimization Modeling;3;;2;No;1
2074;47;ADVANCED ANALYTICS;2;Advanced Analytics;Text Analysis;3;;2;No;1
2075;47;ADVANCED ANALYTICS;2;Advanced Analytics;Monte Carlo Simulations;3;;2;No;1
2076;47;ADVANCED ANALYTICS;2;Advanced Analytics;Machine Learning;3;;2;No;1
2077;47;ADVANCED ANALYTICS;2;Advanced Analytics;Artificial Intelligence;3;;2;No;1
2078;47;ADVANCED ANALYTICS;2;Advanced Analytics;Advance Analytics;3;;2;No;1
2079;47;ADVANCED ANALYTICS;2;Advanced Analytics;Cognitive Automation;3;;2;No;1
2080;47;ADVANCED ANALYTICS;2;Advanced Analytics;Cognitive Intelligence;3;;2;No;1
2081;47;ADVANCED ANALYTICS;2;Advanced Analytics;Cognitive Insights;3;;2;No;1
2082;47;ADVANCED ANALYTICS;2;Advanced Analytics;Data Science;2;BASIC;2;Yes;1
2083;47;ADVANCED ANALYTICS;2;Advanced Analytics;Multi-touch attribution modeling;3;;2;No;1
2084;47;ADVANCED ANALYTICS;2;Advanced Analytics;Neural Networks;3;;2;No;1
2085;47;ADVANCED ANALYTICS;2;Advanced Analytics;Supervised Learning;3;;2;No;1
2086;47;ADVANCED ANALYTICS;2;Advanced Analytics;Clustering - (aka Unsupervised Learning);3;;2;No;1
2087;47;ADVANCED ANALYTICS;2;Advanced Analytics;Segmentation Models;3;;2;No;1
2088;47;ADVANCED ANALYTICS;2;Advanced Analytics;Up-Selling Models;3;;2;No;1
2089;47;ADVANCED ANALYTICS;2;Advanced Analytics;Fraud-Detection Models;3;;2;No;1
2090;47;ADVANCED ANALYTICS;2;Advanced Analytics;Policy Lapse Prediction Models;3;;2;No;1
2091;47;ADVANCED ANALYTICS;2;Advanced Analytics;Churn Models;3;;2;No;1
2092;47;ADVANCED ANALYTICS;2;Advanced Analytics;Multi-Touch Attribution Models;3;;2;No;1
2093;47;ADVANCED ANALYTICS;2;Advanced Analytics;Pricing Analysis;3;;2;No;1
2094;47;ADVANCED ANALYTICS;2;Advanced Analytics;Supply Chain Optimization;1;BASIC;2;Yes;1
2095;47;ADVANCED ANALYTICS;2;Advanced Analytics;Structured Prediction;3;;2;No;1
2096;47;ADVANCED ANALYTICS;2;Advanced Analytics;Anomaly Detection;3;;2;No;1
2097;47;ADVANCED ANALYTICS;2;Statistics;Arbitrage;3;;2;No;1
2098;47;ADVANCED ANALYTICS;2;Statistics;Association Rules;3;;2;No;1
2099;47;ADVANCED ANALYTICS;2;Statistics;Bayesian Statistics;3;;2;No;1
2100;47;ADVANCED ANALYTICS;2;Statistics;Confidence Interval;3;;2;No;1
2101;47;ADVANCED ANALYTICS;2;Statistics;Decision Trees;3;;2;No;1
2102;47;ADVANCED ANALYTICS;2;Statistics;Deep Learning;3;;2;No;1
2103;47;ADVANCED ANALYTICS;2;Statistics;Game Theory;3;;2;No;1
2104;47;ADVANCED ANALYTICS;2;Statistics;K Means Clustering;3;;2;No;1
2105;47;ADVANCED ANALYTICS;2;Statistics;Lift Modeling;3;;2;No;1
2106;47;ADVANCED ANALYTICS;2;Statistics;Naïve Bayesian Classifier;3;;2;No;1
2107;47;ADVANCED ANALYTICS;2;Statistics;Neural Networks;3;;2;No;1
2108;47;ADVANCED ANALYTICS;2;Statistics;Pattern Recognition;3;;2;No;1
2109;47;ADVANCED ANALYTICS;2;Statistics;Random Numbers;3;;2;No;1
2110;47;ADVANCED ANALYTICS;2;Statistics;Regression: ElasticNet Regression;3;;2;No;1
2111;47;ADVANCED ANALYTICS;2;Statistics;Regression: Lasso Regression;3;;2;No;1
2112;47;ADVANCED ANALYTICS;2;Statistics;Regression: Linear Regression;3;;2;No;1
2113;47;ADVANCED ANALYTICS;2;Statistics;Regression: Logistic Regression;3;;2;No;1
2114;47;ADVANCED ANALYTICS;2;Statistics;Regression: Polynomial Regression;3;;2;No;1
2115;47;ADVANCED ANALYTICS;2;Statistics; Regression: Ridge Recognition;3;;2;No;1
2116;47;ADVANCED ANALYTICS;2;Statistics;Regression: Stepwise Regression;3;;2;No;1
2117;47;ADVANCED ANALYTICS;2;Statistics;Support Vector Machine - (SVM);3;;2;No;1
2118;47;ADVANCED ANALYTICS;2;Statistics;Test of Hypotheses;3;;2;No;1
2119;47;ADVANCED ANALYTICS;2;Statistics;Time Series Analysis;3;;2;No;1
2120;47;ADVANCED ANALYTICS;2;Statistics;Yield Optimization;3;;2;No;1
2121;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS / Amazon Web Services;1;BASIC;2;Yes;1
2122;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;Azure;1;ADVANCED;2;Yes;1
2123;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;Google Cloud Storage;3;;2;No;1
2124;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;Google Cloud Persistent Disk;3;;2;No;1
2125;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS Data Lake solution implementation;3;;2;No;1
2126;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;Azure Data Lake solution implementation;3;;2;No;1
2127;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS Glacier;3;;2;No;1
2128;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS S3;3;;2;No;1
2129;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS VPC setup;3;;2;No;1
2130;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Cloud Infrastructure;AWS Security configuration;3;;2;No;1
2131;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Redhat Admin;2;PROFICIENT;2;No;1
2132;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Ubuntu Admin;3;;2;No;1
2133;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Microsoft Server OS Admin;3;;2;No;1
2134;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;UNIX;1;PROFICIENT;2;No;1
2135;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Network Security & Penetration;3;;2;No;1
2136;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Cloud Infrastructure;3;;2;No;1
2137;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Solution Architecture;3;;2;No;1
2138;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;TOGAF (select 5 for level if certified);3;;2;No;1
2139;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;ORDBMS;3;;2;No;1
2140;47;SOLUTION ARCHITECTURE, INFRASTRUCTURE, AND SECURITY;1;Database Admin, Server Admin;Database Performance Tuning;3;;2;No;1
2141;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Google Analytics;1;PROFICIENT;2;Yes;1
2142;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Adobe Analytics;1;PROFICIENT;2;Yes;1
2143;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Piwik;3;;2;No;1
2144;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Open Web Analytics;3;;2;No;1
2145;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;StatCounter;3;;2;No;1
2146;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Clicky;3;;2;No;1
2147;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;W3COUNTER;3;;2;No;1
2148;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Heap;3;;2;No;1
2149;47;DIGITAL MARKETING & WEB ANALYTICS;1;Web Analytics;Omniture;3;;2;No;1
2150;47;DIGITAL MARKETING & WEB ANALYTICS;1;Real-time Stats;Chartbeat;3;;2;No;1
2151;47;DIGITAL MARKETING & WEB ANALYTICS;1;Real-time Stats;Guages;3;;2;No;1
2152;47;DIGITAL MARKETING & WEB ANALYTICS;1;Real-time Stats;GoSquared;3;;2;No;1
2153;47;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;Calq;3;;2;No;1
2154;47;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;Indicative;3;;2;No;1
2155;47;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;KissMetrics;3;;2;No;1
2156;47;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;MixPanel;3;;2;No;1
2157;47;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;Woopra;3;;2;No;1
2158;47;DIGITAL MARKETING & WEB ANALYTICS;1;Advanced Customer Analytics;Trakio;3;;2;No;1
2159;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Adobe AudienceManager (demdex);3;;2;No;1
2160;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Oracle DMP (bluekai);3;;2;No;1
2161;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Lotame;3;;2;No;1
2162;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Salesforce DMP (Krux);3;;2;No;1
2163;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Nielson DMP;3;;2;No;1
2164;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;V12 Data;3;;2;No;1
2165;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;MediaMath;3;;2;No;1
2166;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;DalaLogix;3;;2;No;1
2167;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;IgnitionOne;3;;2;No;1
2168;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;Simpli.fi;3;;2;No;1
2169;47;DIGITAL MARKETING & WEB ANALYTICS;1;Data Management Platforms;CXENSE;3;;2;No;1
2170;47;PROGRAMMING;1;Programming Languages;Java;2;BASIC;2;No;1
2171;47;PROGRAMMING;1;Programming Languages;C;2;BASIC;2;No;1
2172;47;PROGRAMMING;1;Programming Languages;C++;2;BASIC;2;No;1
2173;47;PROGRAMMING;1;Programming Languages;C#;3;;2;No;1
2174;47;PROGRAMMING;1;Programming Languages;.NET;3;;2;No;1
2175;47;PROGRAMMING;1;Programming Languages;JavaScript;3;;2;No;1
2176;47;PROGRAMMING;1;Programming Languages;Perl;3;;2;No;1
2177;47;PROGRAMMING;1;Programming Languages;Delphi/Object Pascal;3;;2;No;1
2178;47;PROGRAMMING;1;Programming Languages;Ruby;3;;2;No;1
2179;47;PROGRAMMING;1;Programming Languages;Swift;3;;2;Yes;1
2180;47;PROGRAMMING;1;Programming Languages;Assembly language;3;;2;No;1
2181;47;PROGRAMMING;1;Programming Languages;Go;3;;2;Yes;1
2182;47;PROGRAMMING;1;Programming Languages;Visual Basic;3;;2;No;1
2183;47;PROGRAMMING;1;Programming Languages;Objective-C;3;;2;Yes;1
2184;47;PROGRAMMING;1;Programming Languages;Scratch;3;;2;No;1
2185;47;PROGRAMMING;1;Programming Languages;iOS Family;3;;2;Yes;1
2186;47;PROGRAMMING;1;Programming Languages;PHP;3;;2;No;1
2187;47;PROGRAMMING;1;Programming Languages;Bash scripting;3;;2;No;1
2188;47;PROGRAMMING;1;Programming Languages;Batch scripting;3;;2;No;1
2189;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Photoshop;3;;2;No;1
2190;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Lightroom;3;;2;No;1
2191;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Illustrator;3;;2;No;1
2192;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;InDesign;3;;2;No;1
2193;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;ExperienceDesign;3;;2;No;1
2194;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;PremierPro;3;;2;No;1
2195;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;AfterEffects;3;;2;No;1
2196;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;CharacterAnimator;3;;2;No;1
2197;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Audition;3;;2;No;1
2198;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Animate CC;3;;2;No;1
2199;47;ADOBE CREATIVE CLOUD;1;Adobe Creative Cloud;Dreamweaver;3;;2;No;1
2200;48;CORE CONSULTING;1;Project Management Suites;VersionOne;3;;2;No;1
2201;48;CORE CONSULTING;1;Project Management Suites;MicrosoftProject;1;PROFICIENT;2;No;1
2202;48;CORE CONSULTING;1;Project Management Suites;JIRA;1;BASIC;2;No;1
2203;48;CORE CONSULTING;2;Project Management;PMP / Project Management Professional;1;PROFICIENT;1;Yes;1
2204;48;CORE CONSULTING;2;Project Management;CSM / Certified Scrum Master;1;PROFICIENT;2;No;1
2205;48;CORE CONSULTING;2;Project Management;Kanban method;1;BASIC;2;No;1
2206;48;CORE CONSULTING;2;Project Management;Offshore Delivery Model Experience (delivery role);1;PROFICIENT;2;No;1
2207;48;CORE CONSULTING;2;Project Management;Offshore Delivery Model Experience (leadership role);1;PROFICIENT;2;No;1
2208;48;CORE CONSULTING;2;Project Management;Project Effort Estimation;1;PROFICIENT;2;No;1
2209;48;CORE CONSULTING;2;Core Consulting, Finance, Leadership;Data Strategy;1;BASIC;2;No;1
